Name,Gender,Age,Salary,LocationId,Churned,AccountId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
Traeger,0,33,93541.14,5,0,A15652192SID,9,160541.36,2,0,0,0,0,0,0,0
Ekwueme,1,38,89289.54,1,0,A15681924SID,2,129728.6,1,1,0,0,1,0,0,0
Thompson,1,47,108762.16,5,0,A15763544SID,1,119827.49379288737,2,0,0,0,0,0,0,0
Chinwenma,0,34,28238.25,3,1,A15764431SID,5,130929.02,4,1,1,0,0,1,0,0
Tuan,0,74,34130.43,3,0,A15684010SID,2,116800.25,1,1,1,0,0,1,0,0
Tsai,1,40,7926.35,1,1,A15648881SID,0,101016.53,1,0,1,0,1,0,0,0
Liu,1,67,27330.27,1,0,A15733303SID,5,119827.49379288737,2,1,1,0,1,0,0,0
Robinson,0,33,79997.14,3,0,A15643294SID,8,190566.65,1,1,1,0,0,1,0,0
Carr,0,47,50213.81,2,1,A15749905SID,6,119827.49379288737,1,1,0,1,0,0,0,0
Palerma,0,43,60920.03,6,1,A15625175SID,6,97067.69,1,0,1,0,0,0,0,1
Chineze,0,37,197699.8,1,1,A15643967SID,4,92208.54,1,0,1,0,1,0,0,0
Fang,1,37,92809.73,2,0,A15578251SID,2,186347.97,2,1,0,1,0,0,0,0
Simpson,1,55,163516.16,3,0,A15772573SID,2,103176.62,1,0,1,0,0,1,0,0
Moretti,0,58,62449.07,5,1,A15733234SID,4,119827.49379288737,1,1,1,0,0,0,0,0
Hale,0,40,115800.1,3,1,A15721582SID,4,77270.08,2,1,1,0,0,1,0,0
Benson,0,37,110359.68,6,1,A15628219SID,3,111911.63,1,1,1,0,0,0,0,1
Estep,1,72,78695.68,4,0,A15571302SID,5,94216.05,1,1,1,0,0,0,1,0
Mishina,0,45,128378.04,2,0,A15637178SID,7,119827.49379288737,2,1,1,1,0,0,0,0
Abramovich,0,26,155248.62,3,0,A15601184SID,3,119827.49379288737,2,1,0,0,0,1,0,0
Lavrentiev,1,49,123499.27,6,0,A15629511SID,6,106770.82,1,1,0,0,0,0,0,1
Alexeyeva,0,72,99920.41,5,0,A15570629SID,5,138089.97,2,1,1,0,0,0,0,0
T'ang,1,39,53289.49,2,0,A15665766SID,9,133191.19,2,0,1,1,0,0,0,0
Kilgour,0,66,67622.34,6,0,A15693732SID,9,119827.49379288737,2,1,1,0,0,0,0,1
Chin,1,41,11783.1,5,1,A15765982SID,7,74135.85,1,1,1,0,0,0,0,0
Fiorentini,1,41,62402.38,3,0,A15582016SID,6,99208.46,2,1,0,0,0,1,0,0
Lori,1,84,186235.98,2,0,A15798024SID,8,92242.34,1,1,1,1,0,0,0,0
Marchesi,1,25,79005.95,1,0,A15588622SID,7,108380.72,1,1,1,0,1,0,0,0
Sheppard,0,55,144870.28,3,1,A15724863SID,4,91893.32,1,1,0,0,0,1,0,0
Nnanna,0,32,95481.0,2,0,A15618213SID,7,85757.93,1,1,1,1,0,0,0,0
Norris,0,46,820.46,2,0,A15780411SID,3,119827.49379288737,2,0,0,1,0,0,0,0
Vincent,1,33,174777.98,4,0,A15725429SID,8,96759.42,1,1,1,0,0,0,1,0
Bradley,1,30,8991.17,2,0,A15600626SID,6,119827.49379288737,2,1,1,1,0,0,0,0
Bellucci,1,29,2797.27,1,0,A15668460SID,6,119827.49379288737,2,1,1,0,1,0,0,0
Clements,0,22,22303.17,1,0,A15576263SID,5,119827.49379288737,1,1,0,0,1,0,0,0
Knowles,1,71,197562.08,3,0,A15720354SID,4,119827.49379288737,2,1,1,0,0,1,0,0
Chidiebere,1,33,23067.97,2,0,A15691624SID,2,132150.26,2,1,0,1,0,0,0,0
Kelly,1,41,190294.12,6,0,A15793196SID,9,119827.49379288737,2,0,1,0,0,0,0,1
Okwukwe,0,31,113167.17,4,1,A15633352SID,6,175443.75,1,1,0,0,0,0,1,0
Onyemere,1,31,124777.14,3,0,A15750874SID,3,78990.15,1,1,1,0,0,1,0,0
Murphy,0,33,124625.08,5,0,A15588923SID,4,113743.37,1,1,0,0,0,0,0,0
Elliott,0,26,49599.27,1,0,A15715745SID,5,157624.84,1,1,1,0,1,0,0,0
Loggia,0,62,151411.5,2,0,A15611800SID,7,125163.62,2,1,1,1,0,0,0,0
Walsh,0,23,122964.18,3,0,A15576928SID,2,119827.49379288737,1,1,0,0,0,1,0,0
Mahomed,1,60,57088.97,6,0,A15793693SID,9,119827.49379288737,1,1,1,0,0,0,0,1
Dolgorukova,0,29,7820.78,3,0,A15581252SID,7,80922.75,1,1,0,0,0,1,0,0
Bogdanov,1,40,149188.41,1,0,A15797760SID,3,193354.86,2,1,0,0,1,0,0,0
She,0,40,134638.97,6,0,A15790564SID,9,107648.94,2,1,1,0,0,0,0,1
Cook,0,46,184980.23,6,1,A15593736SID,7,131769.04,1,0,0,0,0,0,0,1
Bruno,1,36,122373.42,3,0,A15595937SID,1,138992.48,2,0,0,0,0,1,0,0
Moysey,0,37,80215.2,4,0,A15815628SID,8,113899.92,1,0,0,0,0,0,1,0
Beneventi,1,26,14081.64,4,0,A15782802SID,6,114450.32,1,1,1,0,0,0,1,0
Ferri,1,39,199390.45,4,0,A15627412SID,3,119827.49379288737,2,1,0,0,0,0,1,0
Skinner,0,37,7667.48,5,0,A15734609SID,2,119827.49379288737,2,1,1,0,0,0,0,0
Angel,1,40,74965.61,5,1,A15710689SID,6,63609.92,1,0,0,0,0,0,0,0
Toosey,1,38,30583.95,6,0,A15565806SID,9,119827.49379288737,2,0,0,0,0,0,0,1
Chin,0,42,149682.78,2,0,A15815530SID,10,75497.51,1,0,0,1,0,0,0,0
Lung,0,42,92664.09,1,0,A15632272SID,2,119827.49379288737,2,1,0,0,1,0,0,0
Mellor,0,26,138423.1,2,0,A15684103SID,10,119827.49379288737,2,1,1,1,0,0,0,0
Hassall,1,31,3148.2,4,0,A15654519SID,1,119827.49379288737,2,1,1,0,0,0,1,0
Richardson,0,39,197933.5,5,0,A15767722SID,0,117704.73,1,1,0,0,0,0,0,0
Poninski,1,35,37341.17,2,0,A15654346SID,1,130463.55,2,1,1,1,0,0,0,0
Dore,1,32,79577.4,5,0,A15660147SID,8,46161.18,1,1,1,0,0,0,0,0
Bonham,1,42,197602.29,5,0,A15814998SID,5,119827.49379288737,2,0,0,0,0,0,0,0
Ibezimako,1,43,87537.32,1,0,A15802207SID,4,110182.54,2,1,1,0,1,0,0,0
Hunter,1,49,41623.59,1,0,A15658668SID,10,119827.49379288737,2,0,0,0,1,0,0,0
Bold,1,41,168280.95,5,0,A15715079SID,9,117221.15,1,1,0,0,0,0,0,0
Wan,0,35,125986.18,5,0,A15570360SID,4,119827.49379288737,2,0,0,0,0,0,0,0
Bradley,0,43,548.52,3,1,A15674678SID,9,79120.27,1,0,0,0,0,1,0,0
Tretyakova,1,37,96088.54,6,0,A15780925SID,1,177069.24,2,1,1,0,0,0,0,1
Graham,1,36,107787.42,6,0,A15688193SID,3,61636.97,1,0,0,0,0,0,0,1
Izmailov,1,26,20510.79,6,0,A15778219SID,5,119827.49379288737,1,1,0,0,0,0,0,1
Calabrese,0,37,192026.02,4,0,A15696514SID,6,104414.03,1,1,0,0,0,0,1,0
Valentin,1,66,118188.15,4,0,A15712303SID,4,159732.02,1,1,1,0,0,0,1,0
Osonduagwuike,0,34,189540.95,2,0,A15719090SID,4,89437.03,1,1,1,1,0,0,0,0
Williamson,1,41,63736.17,4,0,A15735632SID,8,119827.49379288737,1,1,1,0,0,0,1,0
Pan,0,32,95740.37,6,0,A15619436SID,3,119827.49379288737,1,0,0,0,0,0,0,1
Carpenter,0,30,127939.19,6,0,A15722404SID,3,119827.49379288737,2,1,1,0,0,0,0,1
McIver,1,36,193438.69,2,0,A15662063SID,7,142400.77,1,1,1,1,0,0,0,0
Trevisan,0,47,90655.94,4,1,A15745605SID,2,88011.4,1,1,1,0,0,0,1,0
Rozhkova,1,36,12067.39,2,0,A15636658SID,2,119827.49379288737,2,1,1,1,0,0,0,0
He,0,30,54191.38,2,0,A15784130SID,8,154870.28,1,1,1,1,0,0,0,0
Moretti,0,46,58667.16,3,1,A15606755SID,4,119827.49379288737,2,1,0,0,0,1,0,0
Fishbourne,1,43,35687.43,2,0,A15801699SID,5,119827.49379288737,2,1,1,1,0,0,0,0
Gibson,1,28,14288.93,1,0,A15784097SID,1,118402.25,2,1,0,0,1,0,0,0
Zikoranachidimma,1,37,247.36,4,0,A15764654SID,9,87374.88,2,1,1,0,0,0,1,0
Palmer,1,32,78111.84,2,1,A15612092SID,8,105397.8,1,1,0,1,0,0,0,0
Chukwueloka,0,31,79547.39,5,0,A15610903SID,5,125341.69,1,1,0,0,0,0,0,0
Real,1,49,193266.72,6,0,A15705777SID,10,129164.88,1,1,1,0,0,0,0,1
Chikelu,1,40,105028.46,3,0,A15661936SID,3,141004.46,1,1,0,0,0,1,0,0
Fiorentini,0,21,116106.52,3,0,A15700864SID,0,119827.49379288737,2,1,0,0,0,1,0,0
Yefimova,1,57,53179.21,1,1,A15722965SID,3,89079.41,1,1,1,0,1,0,0,0
Ball,1,40,140947.05,4,0,A15737521SID,9,103604.31,2,0,0,0,0,0,1,0
Ch'in,1,24,171837.06,1,0,A15814465SID,1,182705.05,1,1,1,0,1,0,0,0
Odell,1,29,123437.05,6,0,A15580988SID,8,119827.49379288737,2,1,1,0,0,0,0,1
Enemuo,1,33,197519.66,2,1,A15789974SID,6,94598.48,1,0,0,1,0,0,0,0
Hunter,1,36,183058.51,5,1,A15713370SID,8,188241.05,2,0,0,0,0,0,0,0
Nepean,0,37,22710.72,1,0,A15748673SID,9,119827.49379288737,2,0,0,0,1,0,0,0
Nwebube,0,40,69303.15,4,0,A15754919SID,10,119827.49379288737,2,0,1,0,0,0,1,0
Enticknap,1,39,63705.9,4,0,A15641662SID,5,117469.91,2,0,0,0,0,0,1,0
Lu,1,35,116429.51,5,0,A15813422SID,4,80790.74,1,1,0,0,0,0,0,0
Ugochukwu,0,62,58381.77,5,0,A15713596SID,1,107735.93,1,0,1,0,0,0,0,0
Mann,1,43,177378.66,2,1,A15791216SID,8,133379.41,1,1,0,1,0,0,0,0
Murphy,0,37,35450.53,5,0,A15689031SID,7,168066.87,1,1,0,0,0,0,0,0
Docherty,0,43,164621.43,3,0,A15763704SID,2,69014.49,2,0,0,0,0,1,0,0
Adams,1,28,174435.48,4,0,A15631339SID,4,119827.49379288737,1,1,0,0,0,0,1,0
Hirst,0,42,94047.75,2,0,A15771509SID,1,98548.62,2,0,1,1,0,0,0,0
Horan,0,49,119087.25,5,0,A15769586SID,1,119827.49379288737,2,1,1,0,0,0,0,0
Cumbrae-Stewart,0,26,184800.27,4,0,A15656096SID,3,76554.06,1,1,1,0,0,0,1,0
Kinney,0,36,75035.48,5,0,A15585280SID,2,119827.49379288737,2,0,1,0,0,0,0,0
T'ang,0,27,62703.38,2,0,A15743582SID,3,107375.82,1,1,1,1,0,0,0,0
Muir,1,40,190882.69,2,0,A15761692SID,9,122417.17,2,0,1,1,0,0,0,0
Toscano,0,42,91981.85,5,1,A15627840SID,0,119827.49379288737,1,0,1,0,0,0,0,0
Wallace,1,33,91881.29,5,0,A15778861SID,6,97188.62,1,0,0,0,0,0,0,0
Fraser,1,31,7118.02,3,0,A15770554SID,4,61297.05,2,1,1,0,0,1,0,0
Iqbal,1,30,11710.4,2,1,A15806956SID,1,112666.67,1,0,0,1,0,0,0,0
Nina,0,40,25904.12,1,0,A15701908SID,7,119827.49379288737,1,1,1,0,1,0,0,0
Chuang,1,28,86911.49,4,0,A15736990SID,3,157842.07,1,1,0,0,0,0,1,0
Ch'ien,1,46,10958.18,4,0,A15743714SID,7,91443.75,1,1,0,0,0,0,1,0
Bruno,0,30,5790.9,1,1,A15807993SID,0,110148.49,1,1,0,0,1,0,0,0
Kennedy,0,34,42855.97,5,0,A15644686SID,9,53299.96,2,1,1,0,0,0,0,0
Lawrence,1,37,78915.68,6,0,A15677377SID,3,119827.49379288737,2,1,1,0,0,0,0,1
Mort,1,39,81409.0,5,0,A15626412SID,6,119827.49379288737,2,1,1,0,0,0,0,0
Goliwe,1,28,179252.73,1,0,A15643679SID,2,70233.74,2,1,1,0,1,0,0,0
Martinez,1,33,42171.13,3,1,A15728456SID,3,119827.49379288737,1,1,0,0,0,1,0,0
Vasilyev,0,25,58965.04,6,0,A15630661SID,10,75212.28,1,1,0,0,0,0,0,1
Black,0,31,102681.32,2,0,A15734044SID,7,41299.03,1,0,1,1,0,0,0,0
Napolitani,0,35,125553.52,5,0,A15705001SID,3,83286.56,1,1,0,0,0,0,0,0
Ch'en,1,43,53478.02,6,0,A15809817SID,10,119827.49379288737,2,0,0,0,0,0,0,1
Sagese,1,29,198376.02,2,1,A15809137SID,6,119827.49379288737,1,0,0,1,0,0,0,0
Fraser,1,35,105525.36,4,0,A15751593SID,6,85668.59,1,1,0,0,0,0,1,0
Hughes,0,45,47349.0,1,0,A15626491SID,7,57327.04,1,0,1,0,1,0,0,0
Giles,1,47,178822.32,5,0,A15765461SID,3,119827.49379288737,2,1,0,0,0,0,0,0
Lacross,0,37,72127.83,3,0,A15568120SID,7,69609.85,1,1,1,0,0,1,0,0
Pisani,1,46,163504.33,2,0,A15787161SID,4,129269.27,1,1,0,1,0,0,0,0
King,1,27,190623.02,2,0,A15812324SID,1,119827.49379288737,2,1,1,1,0,0,0,0
Maughan,0,63,140758.07,4,1,A15588944SID,1,165350.61,2,0,0,0,0,0,1,0
Palerma,0,41,132374.41,1,0,A15694253SID,7,152105.57,2,0,1,0,1,0,0,0
Tochukwu,1,74,53949.98,4,0,A15759566SID,10,119827.49379288737,2,1,1,0,0,0,1,0
Slate,0,32,121982.73,3,0,A15675675SID,5,106290.64,1,1,0,0,0,1,0,0
Ch'ang,0,30,136983.77,4,0,A15802060SID,10,100548.67,2,0,0,0,0,0,1,0
Romani,1,46,114371.33,4,1,A15660505SID,2,106344.95,1,1,0,0,0,0,1,0
Genovese,1,35,62389.35,3,0,A15782630SID,5,137482.19,1,0,0,0,0,1,0,0
Chiebuka,0,37,24435.77,4,0,A15700710SID,3,116465.53,1,0,1,0,0,0,1,0
Liao,1,45,10908.33,6,0,A15742834SID,1,119827.49379288737,1,1,1,0,0,0,0,1
Berry,1,45,90977.48,6,0,A15806511SID,10,119827.49379288737,2,0,1,0,0,0,0,1
Fallaci,1,36,81062.93,5,0,A15608166SID,9,127637.92,1,1,1,0,0,0,0,0
T'an,0,34,61230.83,6,0,A15614230SID,3,119827.49379288737,2,1,1,0,0,0,0,1
Wilkinson,1,37,126837.72,5,0,A15729958SID,1,119827.49379288737,1,1,1,0,0,0,0,0
Palerma,1,35,115668.53,6,0,A15800814SID,2,81951.74,2,1,0,0,0,0,0,1
Lazarev,0,42,38819.45,5,0,A15674727SID,5,147531.82,1,1,1,0,0,0,0,0
Boylan,1,18,86994.54,2,0,A15657779SID,3,119827.49379288737,2,1,1,1,0,0,0,0
Warren,0,33,195204.99,6,0,A15801395SID,10,135120.72,1,0,0,0,0,0,0,1
Trevisani,0,32,131301.74,6,0,A15757911SID,2,119827.49379288737,1,0,0,0,0,0,0,1
Trevisano,0,37,100835.19,5,0,A15665340SID,8,119827.49379288737,2,0,1,0,0,0,0,0
Liao,0,34,198969.78,5,0,A15787151SID,7,119827.49379288737,2,1,1,0,0,0,0,0
Burgess,1,18,41542.95,4,0,A15757821SID,1,119827.49379288737,2,0,0,0,0,0,1,0
Liston,0,39,118272.07,5,0,A15600688SID,5,119827.49379288737,2,0,0,0,0,0,0,0
Thompson,0,41,69586.27,2,1,A15594878SID,5,28082.95,1,1,0,1,0,0,0,0
Milanesi,0,43,149629.13,3,1,A15569248SID,10,119827.49379288737,2,1,0,0,0,1,0,0
Mazure,1,49,146680.25,5,0,A15812706SID,4,111087.5,1,0,1,0,0,0,0,0
Rudduck,0,38,132809.18,1,0,A15645045SID,9,119827.49379288737,2,1,1,0,1,0,0,0
Darwin,1,35,28707.69,3,0,A15766746SID,6,127120.07,1,1,0,0,0,1,0,0
Uvarova,0,35,104706.29,4,0,A15700383SID,7,115651.6,2,1,1,0,0,0,1,0
Buccho,1,31,75335.68,4,0,A15632551SID,4,77743.01,2,1,0,0,0,0,1,0
Gallo,0,30,136827.96,2,0,A15795129SID,9,119827.49379288737,2,1,0,1,0,0,0,0
Tomlinson,1,69,139065.94,5,0,A15650545SID,7,71996.09,1,1,1,0,0,0,0,0
Carr,1,28,70179.91,2,0,A15612769SID,5,61581.97,1,1,1,1,0,0,0,0
Ts'ui,0,24,116160.04,4,0,A15710853SID,5,119827.49379288737,2,1,0,0,0,0,1,0
Coates,0,42,83008.49,3,1,A15623712SID,5,119827.49379288737,3,1,0,0,0,1,0,0
Hickey,0,84,188484.52,2,1,A15653251SID,8,87873.39,1,0,0,1,0,0,0,0
Norton,0,37,133699.82,6,1,A15755077SID,0,105617.73,2,1,1,0,0,0,0,1
Mancini,0,42,72172.13,4,1,A15808557SID,5,119827.49379288737,1,0,1,0,0,0,1,0
Tien,0,44,191057.76,6,0,A15614687SID,4,148770.61,2,1,1,0,0,0,0,1
Stobie,1,37,48233.75,3,0,A15626882SID,5,94901.09,1,1,1,0,0,1,0,0
Drakeford,1,29,79178.31,1,0,A15748034SID,7,174851.9,1,1,1,0,1,0,0,0
Pisani,1,59,162347.05,1,0,A15632324SID,7,119827.49379288737,2,1,1,0,1,0,0,0
Murphy,0,43,7611.61,6,1,A15761023SID,2,120847.11,1,1,0,0,0,0,0,1
Kovalev,1,42,88890.05,5,0,A15761453SID,6,119827.49379288737,1,1,0,0,0,0,0,0
Crawford,1,43,63833.09,2,0,A15646726SID,5,119827.49379288737,1,0,0,1,0,0,0,0
Maclean,0,67,78310.04,1,0,A15637169SID,4,103267.8,1,1,1,0,1,0,0,0
Blackburn,0,34,37898.91,2,0,A15636024SID,4,109699.08,1,1,1,1,0,0,0,0
Bermudez,1,49,179521.24,5,1,A15801218SID,8,135133.39,1,0,1,0,0,0,0,0
Savage,1,33,130726.96,1,0,A15642655SID,1,119827.49379288737,1,1,0,0,1,0,0,0
Wyatt,0,32,198714.29,3,0,A15690130SID,8,137649.47,1,0,0,0,0,1,0,0
Chiemenam,1,43,89543.25,3,0,A15653753SID,6,113567.94,1,1,0,0,0,1,0,0
Shao,0,35,2423.9,5,1,A15641359SID,6,119827.49379288737,2,0,0,0,0,0,0,0
Langdon,1,37,180326.83,5,0,A15776827SID,5,141547.26,2,0,1,0,0,0,0,0
Napolitano,0,61,166305.16,1,1,A15647725SID,5,62055.17,3,1,0,0,1,0,0,0
Kung,1,51,29883.63,6,0,A15648455SID,4,131156.76,1,1,0,0,0,0,0,1
Blackwood,1,31,192029.19,5,0,A15580629SID,6,134837.58,1,1,0,0,0,0,0,0
Marcelo,0,39,1710.89,5,0,A15730161SID,3,119827.49379288737,2,1,0,0,0,0,0,0
Yin,1,40,135163.76,1,1,A15626612SID,4,104784.23,1,1,0,0,1,0,0,0
Storey,1,36,84927.42,6,0,A15662865SID,1,119827.49379288737,2,0,1,0,0,0,0,1
Fomin,0,36,149912.28,2,1,A15629094SID,1,156948.41,1,1,1,1,0,0,0,0
Nkemjika,0,60,88206.04,6,1,A15651823SID,6,147751.75,1,1,0,0,0,0,0,1
Glasgow,1,34,163667.56,3,0,A15594827SID,1,124619.33,2,0,1,0,0,1,0,0
Chen,1,41,100153.43,1,0,A15786392SID,4,124182.21,1,0,0,0,1,0,0,0
Ch'ang,0,64,32275.09,4,1,A15727353SID,7,142028.36,1,1,0,0,0,0,1,0
Evans,1,44,65501.91,3,1,A15733777SID,8,119827.49379288737,1,0,0,0,0,1,0,0
Crotty,0,31,189392.66,1,0,A15614302SID,10,125837.86,2,1,0,0,1,0,0,0
Cocci,0,34,116069.24,2,1,A15723263SID,9,117160.32,1,1,1,1,0,0,0,0
Iroawuchi,0,61,139861.53,2,0,A15687270SID,8,119827.49379288737,2,0,1,1,0,0,0,0
Chia,1,51,144184.06,2,1,A15803121SID,5,97565.74,1,0,0,1,0,0,0,0
Hysell,0,30,157888.5,5,0,A15598700SID,5,119827.49379288737,2,0,1,0,0,0,0,0
Williamson,0,25,71911.3,1,0,A15741875SID,3,104833.79,1,0,0,0,1,0,0,0
Ginikanwa,0,31,45033.75,2,0,A15631709SID,2,101675.22,2,1,0,1,0,0,0,0
Chigolum,1,20,150465.93,6,0,A15672970SID,3,119827.49379288737,2,0,1,0,0,0,0,1
Morley,0,50,126381.6,3,1,A15761670SID,8,119827.49379288737,1,1,0,0,0,1,0,0
Roberts,1,46,90189.72,1,1,A15706005SID,2,174701.05,1,1,0,0,1,0,0,0
Tokareva,1,36,122433.09,6,0,A15790336SID,6,71142.77,2,1,0,0,0,0,0,1
Fleming,1,31,123825.83,1,0,A15754267SID,3,108805.42,2,0,1,0,1,0,0,0
Chinomso,1,68,11426.7,6,0,A15791988SID,4,119827.49379288737,2,1,1,0,0,0,0,1
Compton,0,32,114951.42,5,0,A15683375SID,4,119827.49379288737,1,1,1,0,0,0,0,0
Wan,0,66,184636.05,3,0,A15625151SID,9,116037.76,1,0,1,0,0,1,0,0
Taylor,1,28,91055.27,4,0,A15635285SID,8,119827.49379288737,2,1,1,0,0,0,1,0
Kambinachi,1,23,93991.65,4,0,A15574296SID,2,80673.96,2,1,0,0,0,0,1,0
Chang,0,39,116511.12,6,1,A15711618SID,1,124640.51,1,1,0,0,0,0,0,1
See,1,31,190631.23,4,0,A15670943SID,9,182275.23,2,1,0,0,0,0,1,0
Dyer,0,41,199970.74,1,0,A15634359SID,5,98635.77,1,1,0,0,1,0,0,0
Campbell,1,33,139947.17,1,0,A15586629SID,5,119827.49379288737,2,1,0,0,1,0,0,0
Cremonesi,1,35,8816.37,5,0,A15588461SID,4,119827.49379288737,1,1,0,0,0,0,0,0
Harris,1,43,135650.72,6,1,A15773221SID,8,79757.21,1,1,0,0,0,0,0,1
Threatt,1,28,24577.34,3,0,A15664227SID,8,53053.76,1,0,1,0,0,1,0,0
Lane,1,28,131249.46,4,0,A15741745SID,7,120911.75,2,1,1,0,0,0,1,0
Grave,1,55,140126.17,3,0,A15652626SID,4,115285.85,1,1,0,0,0,1,0,0
Stanley,1,41,168219.75,5,0,A15599410SID,2,119827.49379288737,2,1,0,0,0,0,0,0
McIntosh,1,40,171867.08,5,0,A15571958SID,3,221532.8,1,1,0,0,0,0,0,0
Watts,0,51,70613.52,4,0,A15785406SID,4,105056.13,1,0,0,0,0,0,1,0
Alekseyeva,1,37,117946.3,2,0,A15687884SID,3,88363.03,1,0,1,1,0,0,0,0
Davies,1,29,84872.66,2,0,A15621685SID,2,123757.52,2,1,0,1,0,0,0,0
Matlock,1,56,60590.72,4,1,A15628886SID,5,123959.97,1,1,1,0,0,0,1,0
Fedorova,0,62,8444.5,4,0,A15699325SID,10,114822.64,1,0,1,0,0,0,1,0
Chiedozie,0,37,159132.83,3,0,A15578369SID,9,145219.3,1,1,0,0,0,1,0,0
Marcelo,0,32,76998.69,2,0,A15654156SID,5,106807.64,1,1,1,1,0,0,0,0
Cooper,1,36,55835.66,4,0,A15707199SID,0,148159.71,1,0,0,0,0,0,1,0
McMillan,0,40,177524.19,5,0,A15671630SID,1,99745.95,1,1,0,0,0,0,0,0
Hardy,0,37,45985.52,1,0,A15632079SID,8,156282.79,1,1,0,0,1,0,0,0
Madukwe,1,41,60297.72,6,0,A15767921SID,7,119827.49379288737,2,1,0,0,0,0,0,1
Adamson,0,57,194421.12,3,1,A15573599SID,6,119827.49379288737,2,0,1,0,0,1,0,0
Watt,1,50,93568.77,4,1,A15747208SID,6,119827.49379288737,1,1,0,0,0,0,1,0
Mazzanti,1,77,34702.92,2,0,A15582762SID,2,119827.49379288737,1,1,1,1,0,0,0,0
Mishin,0,47,54473.6,5,1,A15772528SID,7,121376.15,2,1,0,0,0,0,0,0
Feng,1,33,113943.17,6,0,A15755798SID,4,111582.11,1,0,0,0,0,0,0,1
Kang,0,34,153727.32,5,0,A15788683SID,10,129417.82,1,1,0,0,0,0,0,0
Kelly,0,26,19116.97,1,0,A15616922SID,1,119827.49379288737,2,1,1,0,1,0,0,0
Yu,1,37,112554.68,3,0,A15771855SID,5,119827.49379288737,2,0,1,0,0,1,0,0
Bull,0,36,47318.75,2,0,A15601873SID,7,119827.49379288737,1,1,0,1,0,0,0,0
Serra,1,40,36690.49,5,0,A15657868SID,6,94607.08,1,1,0,0,0,0,0,0
Ferguson,0,56,106918.67,3,1,A15711716SID,1,131368.3,1,1,0,0,0,1,0,0
She,0,21,194563.65,5,0,A15734246SID,8,166883.07,2,0,1,0,0,0,0,0
Hamilton,0,37,91086.73,4,0,A15792151SID,3,119827.49379288737,2,1,0,0,0,0,1,0
Nnanna,1,25,108008.65,6,0,A15770159SID,6,172812.72,2,1,1,0,0,0,0,1
Summerville,0,36,172363.52,2,0,A15747649SID,0,126606.63,2,1,1,1,0,0,0,0
Allan,1,46,178587.36,5,1,A15639357SID,9,134950.19,3,0,0,0,0,0,0,0
Tobenna,0,60,31907.44,6,1,A15738907SID,6,96956.1,1,1,0,0,0,0,0,1
Volkova,0,29,18922.18,4,1,A15663446SID,4,107601.79,1,1,0,0,0,0,1,0
Nucci,0,46,147222.95,1,1,A15750867SID,8,92060.06,1,1,0,0,1,0,0,0
Wright,1,33,1474.79,5,0,A15715939SID,0,119827.49379288737,2,1,0,0,0,0,0,0
Astorga,1,41,24924.92,2,0,A15763806SID,4,119827.49379288737,2,1,1,1,0,0,0,0
Pokrovsky,1,36,46884.1,3,0,A15637993SID,9,137688.71,1,1,1,0,0,1,0,0
Mazzanti,1,55,128918.42,2,0,A15720338SID,8,85845.43,2,1,1,1,0,0,0,0
Blesing,1,27,105291.26,4,0,A15627162SID,6,125552.96,1,1,0,0,0,0,1,0
Ku,0,33,145381.65,1,0,A15596710SID,1,167298.42,1,0,1,0,1,0,0,0
Pisani,1,31,103792.53,6,0,A15781678SID,4,55732.92,2,1,1,0,0,0,0,1
Hsueh,0,37,71121.04,5,1,A15634968SID,6,110689.07,1,1,1,0,0,0,0,0
Ricci,0,39,52327.57,2,0,A15609475SID,7,98544.11,1,1,1,1,0,0,0,0
Azubuike,0,35,197428.64,3,0,A15573319SID,8,178317.6,1,0,0,0,0,1,0,0
Nevzorova,0,48,83210.84,1,0,A15738291SID,8,115713.84,2,0,0,0,1,0,0,0
Odili,1,46,193099.43,5,0,A15782456SID,9,143267.14,2,0,0,0,0,0,0,0
Kung,1,19,193008.52,6,0,A15794841SID,5,89750.21,1,1,0,0,0,0,0,1
Lei,0,26,157567.37,1,0,A15684696SID,3,116576.45,1,1,0,0,1,0,0,0
Sheehan,0,47,108977.5,3,0,A15629846SID,8,143001.5,2,1,0,0,0,1,0,0
Kung,1,23,147759.84,6,0,A15674442SID,7,157761.56,1,0,0,0,0,0,0,1
Kelechi,0,37,27528.4,6,0,A15571689SID,5,119827.49379288737,2,1,1,0,0,0,0,1
Anenechi,1,31,36479.27,4,0,A15730469SID,4,103430.11,2,0,1,0,0,0,1,0
McElhone,0,52,31726.76,4,1,A15809320SID,0,119827.49379288737,1,1,0,0,0,0,1,0
Chigbogu,1,27,96398.51,1,0,A15684367SID,5,119827.49379288737,2,0,0,0,1,0,0,0
Atkins,0,48,139558.6,2,1,A15793049SID,8,115115.38,1,1,0,1,0,0,0,0
Colombo,0,39,95007.8,4,0,A15603665SID,0,122501.28,2,1,1,0,0,0,1,0
Tilley,1,62,101663.47,1,0,A15613623SID,3,119827.49379288737,1,1,1,0,1,0,0,0
Sopuluchi,1,42,106197.44,5,0,A15569572SID,6,119827.49379288737,2,1,1,0,0,0,0,0
Udinesi,1,45,48466.89,1,0,A15698791SID,3,146758.24,1,1,0,0,1,0,0,0
